Source,Target,Type,Id,Label,Weight,duration,start_date,bike_nr,end_date,subscription_type,zip_code,birth_date,gender
30,19,Directed,613501,NA,11,560,2012-08-14T17:57:00Z,B00426,2012-08-14T18:06:00Z,Registered,NA,1982,Male
30,25,Directed,575880,NA,74,963,2011-08-13T16:54:00Z,B00159,2011-08-13T17:10:00Z,Casual,NA,NA,NA
30,22,Directed,600912,NA,94,1397,2012-08-19T14:40:00Z,B00516,2012-08-19T15:03:00Z,Registered,NA,1977,Male
30,29,Directed,650650,NA,12,1323,2012-07-30T23:25:00Z,B00005,2012-07-30T23:48:00Z,Registered,NA,1985,Male
30,41,Directed,553272,NA,77,1694,2011-08-31T23:27:00Z,B00506,2011-08-31T23:55:00Z,Casual,NA,NA,NA
30,66,Directed,611779,NA,22,1542,2012-08-15T02:18:00Z,B00460,2012-08-15T02:44:00Z,Registered,NA,1990,Male
30,52,Directed,554990,NA,53,987,2011-08-30T21:31:00Z,B00023,2011-08-30T21:47:00Z,Casual,NA,NA,NA
30,12,Directed,557971,NA,219,1391,2011-08-27T13:04:00Z,B00317,2011-08-27T13:27:00Z,Registered,02148,1985,Male
30,14,Directed,554401,NA,123,262,2011-08-31T11:21:00Z,B00240,2011-08-31T11:25:00Z,Registered,02446,1971,Female
30,20,Directed,586828,NA,13,2006,2011-08-04T18:35:00Z,B00334,2011-08-04T19:08:00Z,Casual,NA,NA,NA
30,46,Directed,555956,NA,138,428,2011-08-30T08:49:00Z,B00233,2011-08-30T08:57:00Z,Casual,NA,NA,NA
30,3,Directed,555223,NA,77,374,2011-08-30T20:04:00Z,B00174,2011-08-30T20:10:00Z,Registered,01913,1971,Female
30,24,Directed,567569,NA,6,1898,2011-08-20T19:33:00Z,B00012,2011-08-20T20:05:00Z,Casual,NA,NA,NA
30,23,Directed,565983,NA,37,16965,2011-08-21T19:04:00Z,B00504,2011-08-21T23:47:00Z,Casual,NA,NA,NA
30,34,Directed,563337,NA,110,676,2011-08-23T17:08:00Z,B00085,2011-08-23T17:19:00Z,Casual,NA,NA,NA
30,33,Directed,561266,NA,90,628,2011-08-24T21:53:00Z,B00581,2011-08-24T22:03:00Z,Casual,NA,NA,NA
30,45,Directed,553185,NA,180,902,2011-09-01T00:56:00Z,B00388,2011-09-01T01:11:00Z,Registered,02120,1986,Male
30,5,Directed,553226,NA,235,389,2011-09-01T00:13:00Z,B00390,2011-09-01T00:19:00Z,Registered,02118,1984,Male
30,30,Directed,554130,NA,290,1013,2011-08-31T13:45:00Z,B00015,2011-08-31T14:02:00Z,Registered,02120,1981,Female
30,31,Directed,656333,NA,2,1295,2012-07-27T23:51:00Z,B00538,2012-07-28T00:12:00Z,Registered,NA,1984,Male
30,32,Directed,558264,NA,274,497,2011-08-27T02:05:00Z,B00056,2011-08-27T02:13:00Z,Casual,NA,NA,NA
30,53,Directed,556244,NA,46,588,2011-08-29T22:56:00Z,B00002,2011-08-29T23:06:00Z,Registered,02120,1986,Male
30,56,Directed,554252,NA,81,658,2011-08-31T12:33:00Z,B00566,2011-08-31T12:43:00Z,Registered,02120,1981,Male
30,55,Directed,558226,NA,94,930,2011-08-27T02:28:00Z,B00128,2011-08-27T02:44:00Z,Registered,02215,1987,Male
30,62,Directed,598494,NA,90,316,2012-08-20T10:30:00Z,B00411,2012-08-20T10:36:00Z,Registered,NA,1989,Female
30,4,Directed,593806,NA,31,1072,2012-08-21T20:47:00Z,T01381,2012-08-21T21:05:00Z,Registered,NA,1983,Female
30,27,Directed,554937,NA,270,920,2011-08-30T21:55:00Z,B00572,2011-08-30T22:10:00Z,Registered,02120,1984,Male
30,13,Directed,560739,NA,184,661,2011-08-25T10:56:00Z,B00089,2011-08-25T11:07:00Z,Registered,02120,1983,Male
30,16,Directed,553433,NA,158,1318,2011-08-31T22:03:00Z,B00220,2011-08-31T22:25:00Z,Registered,02903,1978,Male
30,57,Directed,559811,NA,86,616,2011-08-25T23:02:00Z,B00088,2011-08-25T23:12:00Z,Casual,NA,NA,NA
30,51,Directed,598867,NA,33,725,2012-08-19T23:39:00Z,B00436,2012-08-19T23:52:00Z,Registered,NA,1983,Male
30,39,Directed,554916,NA,32,913,2011-08-30T22:03:00Z,B00554,2011-08-30T22:18:00Z,Registered,02118,1974,Female
30,21,Directed,555751,NA,221,787,2011-08-30T12:38:00Z,B00379,2011-08-30T12:51:00Z,Registered,02120,1988,Male
30,61,Directed,601789,NA,39,772,2012-08-18T22:39:00Z,T01155,2012-08-18T22:52:00Z,Registered,NA,1984,Female
30,63,Directed,659150,NA,4,1453,2012-07-26T20:28:00Z,B00401,2012-07-26T20:52:00Z,Registered,NA,1987,Female
30,64,Directed,633762,NA,2,1395,2012-08-07T00:40:00Z,B00580,2012-08-07T01:03:00Z,Registered,NA,1988,Male
30,83,Directed,994617,NA,1,1170,2012-09-28T15:43:00Z,B00394,2012-09-28T16:03:00Z,Registered,NA,1976,Female
30,85,Directed,596982,NA,2,1408,2012-08-20T20:29:00Z,T01122,2012-08-20T20:53:00Z,Registered,NA,1987,Female
30,6,Directed,562105,NA,11,8930,2011-08-24T12:51:00Z,B00295,2011-08-24T15:20:00Z,Casual,NA,NA,NA
30,37,Directed,595231,NA,52,1261,2012-08-21T12:29:00Z,T01132,2012-08-21T12:50:00Z,Registered,NA,1989,Female
30,26,Directed,565796,NA,45,761,2011-08-21T20:41:00Z,B00289,2011-08-21T20:54:00Z,Registered,02478,1983,Male
30,38,Directed,573316,NA,42,1583,2011-08-16T14:02:00Z,B00083,2011-08-16T14:29:00Z,Casual,NA,NA,NA
30,35,Directed,555851,NA,26,1480,2011-08-30T11:55:00Z,B00072,2011-08-30T12:20:00Z,Registered,02445,1966,Male
30,36,Directed,555323,NA,139,984,2011-08-30T18:39:00Z,B00409,2011-08-30T18:55:00Z,Casual,NA,NA,NA
30,40,Directed,569721,NA,8,1330,2011-08-19T00:10:00Z,B00324,2011-08-19T00:32:00Z,Registered,02120,1975,Male
30,42,Directed,558402,NA,54,1390,2011-08-26T23:29:00Z,B00018,2011-08-26T23:53:00Z,Casual,NA,NA,NA
30,43,Directed,775000,NA,5,1681,2012-05-31T22:24:00Z,B00592,2012-05-31T22:52:00Z,Registered,NA,1963,Male
30,44,Directed,556441,NA,18,2950,2011-08-29T21:37:00Z,B00343,2011-08-29T22:26:00Z,Casual,NA,NA,NA
30,47,Directed,562439,NA,15,4076,2011-08-24T01:47:00Z,B00386,2011-08-24T02:55:00Z,Casual,NA,NA,NA
30,49,Directed,555724,NA,55,967,2011-08-30T12:51:00Z,B00274,2011-08-30T13:07:00Z,Casual,NA,NA,NA
30,48,Directed,571952,NA,8,1354,2011-08-17T16:52:00Z,B00431,2011-08-17T17:14:00Z,Registered,02478,1983,Male
30,50,Directed,558412,NA,47,1866,2011-08-26T23:29:00Z,B00233,2011-08-27T00:00:00Z,Casual,NA,NA,NA
30,54,Directed,625330,NA,72,1596,2012-08-09T22:53:00Z,T01209,2012-08-09T23:20:00Z,Registered,NA,1987,Male
30,59,Directed,594005,NA,24,1185,2012-08-21T19:57:00Z,B00562,2012-08-21T20:16:00Z,Registered,NA,1963,Male
30,60,Directed,604620,NA,33,1281,2012-08-17T19:08:00Z,B00094,2012-08-17T19:30:00Z,Registered,NA,1993,Male
30,58,Directed,616515,NA,19,1292,2012-08-13T18:11:00Z,T01324,2012-08-13T18:33:00Z,Registered,NA,1983,Male
30,65,Directed,701967,NA,6,1948,2012-07-08T04:49:00Z,B00344,2012-07-08T05:21:00Z,Casual,NA,NA,NA
30,81,Directed,599912,NA,12,859,2012-08-19T19:00:00Z,B00384,2012-08-19T19:15:00Z,Registered,NA,1965,Female
30,69,Directed,612067,NA,28,1310,2012-08-14T23:52:00Z,B00301,2012-08-15T00:13:00Z,Casual,NA,NA,NA
30,82,Directed,606699,NA,7,1658,2012-08-16T23:29:00Z,B00443,2012-08-16T23:56:00Z,Casual,NA,NA,NA
30,86,Directed,604046,NA,45,568,2012-08-17T21:26:00Z,T01335,2012-08-17T21:36:00Z,Registered,NA,1977,Female
30,90,Directed,1029095,NA,1,1768,2012-09-17T01:22:00Z,B00557,2012-09-17T01:52:00Z,Casual,NA,NA,NA
30,72,Directed,1015311,NA,2,1173,2012-09-21T17:42:00Z,T01113,2012-09-21T18:01:00Z,Registered,NA,1988,Male
30,80,Directed,605704,NA,10,1142,2012-08-17T12:31:00Z,T01188,2012-08-17T12:50:00Z,Registered,NA,1989,Male
30,67,Directed,598094,NA,8,1315,2012-08-20T12:40:00Z,T01156,2012-08-20T13:02:00Z,Registered,NA,1989,Male
30,75,Directed,629600,NA,11,1374,2012-08-08T15:48:00Z,B00465,2012-08-08T16:11:00Z,Casual,NA,NA,NA
30,68,Directed,634641,NA,14,1066,2012-08-06T21:11:00Z,B00018,2012-08-06T21:29:00Z,Registered,NA,1983,Male
30,76,Directed,645792,NA,3,1263,2012-08-02T10:55:00Z,B00303,2012-08-02T11:16:00Z,Registered,NA,1987,Female
30,74,Directed,991913,NA,5,1682,2012-09-30T16:20:00Z,T01431,2012-09-30T16:48:00Z,Casual,NA,NA,NA
30,84,Directed,999508,NA,2,1211,2012-09-26T21:20:00Z,T01006,2012-09-26T21:41:00Z,Registered,NA,1983,Male
30,89,Directed,996280,NA,3,1636,2012-09-27T21:08:00Z,B00163,2012-09-27T21:36:00Z,Registered,NA,1962,Male
30,79,Directed,634402,NA,2,1716,2012-08-06T21:48:00Z,B00236,2012-08-06T22:17:00Z,Casual,NA,NA,NA
31,7,Directed,618484,NA,90,849,2012-08-12T21:21:00Z,T01241,2012-08-12T21:35:00Z,Registered,NA,1969,Male
31,8,Directed,581681,NA,5,1553,2011-08-08T22:25:00Z,B00473,2011-08-08T22:50:00Z,Registered,02127,1987,Male
31,9,Directed,579497,NA,11,1248,2011-08-11T00:11:00Z,B00568,2011-08-11T00:32:00Z,Registered,02109,1984,Male
31,10,Directed,556108,NA,12,3139,2011-08-30T00:25:00Z,B00354,2011-08-30T01:17:00Z,Casual,NA,NA,NA
31,11,Directed,941199,NA,1,10399,2011-10-07T18:04:00Z,B00054,2011-10-07T20:58:00Z,Registered,NA,1952,Male
31,15,Directed,575352,NA,34,2082,2011-08-13T20:35:00Z,B00293,2011-08-13T21:09:00Z,Casual,NA,NA,NA
31,17,Directed,556937,NA,3,2883,2011-08-29T17:25:00Z,B00292,2011-08-29T18:13:00Z,Registered,02062,1972,Male
31,18,Directed,567899,NA,3,11705,2011-08-20T17:05:00Z,B00116,2011-08-20T20:20:00Z,Casual,NA,NA,NA
31,19,Directed,613019,NA,2,1640,2012-08-14T20:45:00Z,B00482,2012-08-14T21:13:00Z,Registered,NA,1986,Male
31,25,Directed,557742,NA,75,927,2011-08-27T16:31:00Z,B00486,2011-08-27T16:46:00Z,Registered,02110,1955,Male
31,22,Directed,553530,NA,802,456,2011-08-31T21:31:00Z,B00507,2011-08-31T21:38:00Z,Registered,02476,1957,Female
31,41,Directed,553314,NA,15,1416,2011-08-31T22:59:00Z,B00269,2011-08-31T23:23:00Z,Registered,02109,1984,Male
31,52,Directed,555879,NA,65,1394,2011-08-30T11:44:00Z,B00443,2011-08-30T12:07:00Z,Registered,02115,1956,Male
31,12,Directed,577967,NA,7,1248,2011-08-12T03:11:00Z,B00543,2011-08-12T03:32:00Z,Casual,NA,NA,NA
31,14,Directed,604480,NA,34,1610,2012-08-17T20:00:00Z,B00444,2012-08-17T20:27:00Z,Registered,NA,1978,Female
31,20,Directed,557744,NA,284,4799,2011-08-27T16:29:00Z,B00294,2011-08-27T17:49:00Z,Casual,NA,NA,NA
31,46,Directed,591875,NA,23,1162,2011-07-29T15:24:00Z,B00240,2011-07-29T15:44:00Z,Registered,02140,1980,Female
31,3,Directed,891087,NA,1,734760,2011-11-22T16:53:00Z,B00598,2011-12-01T05:00:00Z,Registered,NA,1985,Male
31,24,Directed,555057,NA,120,466,2011-08-30T21:12:00Z,B00235,2011-08-30T21:20:00Z,Registered,02109,1958,Male
31,23,Directed,553397,NA,118,192,2011-08-31T22:19:00Z,B00470,2011-08-31T22:22:00Z,Registered,02124,1974,Male
31,34,Directed,558334,NA,5,781,2011-08-27T00:53:00Z,B00379,2011-08-27T01:06:00Z,Registered,02116,1983,Male
31,33,Directed,553538,NA,53,1123,2011-08-31T21:29:00Z,B00570,2011-08-31T21:47:00Z,Registered,02468,1959,Male
31,45,Directed,568632,NA,24,1361,2011-08-19T22:54:00Z,B00261,2011-08-19T23:16:00Z,Registered,02215,1967,Male
31,5,Directed,681092,NA,2,1710,2012-07-17T03:03:00Z,B00055,2012-07-17T03:31:00Z,Casual,NA,NA,NA
31,30,Directed,1078117,NA,2,4514,2012-08-31T04:09:00Z,B00159,2012-08-31T05:24:00Z,Registered,NA,1985,Female
31,31,Directed,556825,NA,350,1882,2011-08-29T18:41:00Z,B00045,2011-08-29T19:12:00Z,Registered,02114,1968,Male
31,32,Directed,553437,NA,5,1747,2011-08-31T22:03:00Z,B00198,2011-08-31T22:32:00Z,Casual,NA,NA,NA
31,53,Directed,558993,NA,39,2862,2011-08-26T18:30:00Z,B00301,2011-08-26T19:17:00Z,Casual,NA,NA,NA
31,56,Directed,593452,NA,11,1403,2012-08-21T21:41:00Z,B00224,2012-08-21T22:05:00Z,Registered,NA,1961,Male
31,55,Directed,768862,NA,10,1853,2012-06-05T22:50:00Z,B00562,2012-06-05T23:21:00Z,Casual,NA,NA,NA
31,62,Directed,758459,NA,2,2743,2012-06-11T01:01:00Z,B00041,2012-06-11T01:47:00Z,Casual,NA,NA,NA
31,4,Directed,553513,NA,87,1511,2011-08-31T21:36:00Z,B00031,2011-08-31T22:01:00Z,Registered,02118,1975,Female
31,27,Directed,722381,NA,20,1487,2012-06-29T02:36:00Z,B00377,2012-06-29T03:01:00Z,Registered,NA,1980,Male
31,13,Directed,590064,NA,16,1077,2011-07-31T20:25:00Z,B00128,2011-07-31T20:43:00Z,Registered,02110,1988,Female
31,16,Directed,553620,NA,101,1110,2011-08-31T21:03:00Z,B00190,2011-08-31T21:22:00Z,Registered,02116,1950,Male
31,57,Directed,556267,NA,21,948,2011-08-29T22:43:00Z,B00049,2011-08-29T22:59:00Z,Casual,NA,NA,NA
31,51,Directed,561248,NA,4,1438,2011-08-24T22:00:00Z,B00447,2011-08-24T22:24:00Z,Registered,02127,1977,Female
31,39,Directed,553401,NA,83,932,2011-08-31T22:17:00Z,B00014,2011-08-31T22:33:00Z,Registered,02118,1984,Male
31,21,Directed,561280,NA,44,1255,2011-08-24T21:44:00Z,B00378,2011-08-24T22:05:00Z,Registered,02116,1975,Male
31,61,Directed,604150,NA,22,1396,2012-08-17T21:11:00Z,B00528,2012-08-17T21:34:00Z,Registered,NA,1980,Female
31,63,Directed,593582,NA,126,494,2012-08-21T21:20:00Z,B00056,2012-08-21T21:28:00Z,Registered,NA,1983,Male
31,64,Directed,597980,NA,218,537,2012-08-20T13:06:00Z,B00265,2012-08-20T13:15:00Z,Casual,NA,NA,NA
31,83,Directed,1036540,NA,1,1087,2012-09-14T19:37:00Z,B00408,2012-09-14T19:55:00Z,Casual,NA,NA,NA
31,85,Directed,594081,NA,19,604,2012-08-21T19:35:00Z,B00361,2012-08-21T19:45:00Z,Registered,NA,1983,Male
31,93,Directed,989167,NA,1,905,2012-10-01T21:01:00Z,T01281,2012-10-01T21:16:00Z,Registered,NA,1988,Male
31,6,Directed,553305,NA,119,425,2011-08-31T23:07:00Z,B00145,2011-08-31T23:15:00Z,Registered,02114,1968,Male
31,26,Directed,596341,NA,70,537,2012-08-20T22:18:00Z,T01182,2012-08-20T22:27:00Z,Registered,NA,1977,Male
31,38,Directed,553293,NA,464,482,2011-08-31T23:16:00Z,B00466,2011-08-31T23:24:00Z,Registered,02155,1964,Female
31,35,Directed,554991,NA,217,507,2011-08-30T21:30:00Z,B00047,2011-08-30T21:38:00Z,Registered,02476,1957,Female
31,36,Directed,553299,NA,108,978,2011-08-31T23:11:00Z,B00316,2011-08-31T23:27:00Z,Casual,NA,NA,NA
31,40,Directed,555086,NA,185,333,2011-08-30T21:05:00Z,B00480,2011-08-30T21:11:00Z,Registered,02109,1985,Female
31,42,Directed,554932,NA,163,2658,2011-08-30T21:56:00Z,B00013,2011-08-30T22:41:00Z,Casual,NA,NA,NA
31,43,Directed,557049,NA,174,121,2011-08-29T16:00:00Z,B00421,2011-08-29T16:02:00Z,Registered,02109,1985,Male
31,44,Directed,566152,NA,136,1790,2011-08-21T17:50:00Z,B00078,2011-08-21T18:20:00Z,Casual,NA,NA,NA
31,47,Directed,554593,NA,365,773,2011-08-31T01:33:00Z,B00460,2011-08-31T01:46:00Z,Registered,02114,1968,Male
31,49,Directed,554162,NA,68,574,2011-08-31T13:15:00Z,B00061,2011-08-31T13:25:00Z,Casual,NA,NA,NA
31,48,Directed,560302,NA,137,6432,2011-08-25T16:58:00Z,B00454,2011-08-25T18:45:00Z,Casual,NA,NA,NA
31,50,Directed,575297,NA,47,1785,2011-08-13T20:58:00Z,B00282,2011-08-13T21:28:00Z,Casual,NA,NA,NA
31,54,Directed,593307,NA,83,573,2012-08-21T22:05:00Z,B00110,2012-08-21T22:14:00Z,Registered,NA,1974,Female
31,59,Directed,594645,NA,91,564,2012-08-21T16:11:00Z,B00598,2012-08-21T16:20:00Z,Casual,NA,NA,NA
31,60,Directed,609444,NA,56,843,2012-08-16T00:37:00Z,B00234,2012-08-16T00:51:00Z,Registered,NA,1980,Female
31,58,Directed,634758,NA,46,776,2012-08-06T20:53:00Z,B00301,2012-08-06T21:06:00Z,Registered,NA,1976,Male
31,65,Directed,597222,NA,29,2268,2012-08-20T19:14:00Z,T01299,2012-08-20T19:52:00Z,Registered,NA,1980,Male
31,81,Directed,614021,NA,14,586,2012-08-14T14:06:00Z,B00113,2012-08-14T14:15:00Z,Casual,NA,NA,NA
31,98,Directed,996176,NA,11,881,2012-09-27T21:22:00Z,B00012,2012-09-27T21:37:00Z,Registered,NA,1990,Male
31,69,Directed,601653,NA,1,1740,2012-08-18T23:33:00Z,B00563,2012-08-19T00:02:00Z,Registered,NA,1984,Male
31,72,Directed,594154,NA,5,1567,2012-08-21T19:11:00Z,B00401,2012-08-21T19:37:00Z,Casual,NA,NA,NA
31,80,Directed,615169,NA,4,1526,2012-08-13T23:56:00Z,T01311,2012-08-14T00:22:00Z,Registered,NA,1978,Male
31,75,Directed,1035556,NA,1,1768,2012-09-14T22:22:00Z,T01146,2012-09-14T22:52:00Z,Registered,NA,1958,Male
31,76,Directed,623302,NA,7,1358,2012-08-10T19:14:00Z,B00453,2012-08-10T19:36:00Z,Registered,NA,1980,Male
31,96,Directed,994036,NA,5,1506,2012-09-29T03:19:00Z,B00462,2012-09-29T03:44:00Z,Registered,NA,1983,Male
31,87,Directed,999686,NA,3,1483,2012-09-26T20:52:00Z,T01387,2012-09-26T21:17:00Z,Registered,NA,1980,Male
31,73,Directed,592501,NA,17,1682,2012-08-22T02:28:00Z,T01381,2012-08-22T02:56:00Z,Registered,NA,1983,Male
31,74,Directed,647954,NA,1,1614,2012-08-01T02:44:00Z,T01128,2012-08-01T03:11:00Z,Registered,NA,1983,Male
31,84,Directed,1097742,NA,1,1168,2012-08-24T16:27:00Z,T01211,2012-08-24T16:47:00Z,Casual,NA,NA,NA
31,89,Directed,1056678,NA,1,1639,2012-09-08T02:56:00Z,T01256,2012-09-08T03:23:00Z,Registered,NA,1983,Male
31,78,Directed,1019826,NA,4,1374,2012-09-20T06:35:00Z,B00601,2012-09-20T06:58:00Z,Casual,NA,NA,NA
31,79,Directed,610664,NA,1,2003,2012-08-15T19:35:00Z,B00197,2012-08-15T20:09:00Z,Casual,NA,NA,NA
32,8,Directed,568385,NA,69,994,2011-08-20T03:46:00Z,B00483,2011-08-20T04:03:00Z,Casual,NA,NA,NA
32,9,Directed,555357,NA,372,806,2011-08-30T18:09:00Z,B00018,2011-08-30T18:22:00Z,Registered,02128,1982,Male
32,10,Directed,568199,NA,205,1626,2011-08-20T13:01:00Z,B00263,2011-08-20T13:28:00Z,Registered,02215,1983,Male
32,11,Directed,555799,NA,517,218,2011-08-30T12:19:00Z,B00203,2011-08-30T12:23:00Z,Registered,02115,1981,Male
32,15,Directed,556215,NA,62,1827,2011-08-29T23:12:00Z,B00091,2011-08-29T23:43:00Z,Casual,NA,NA,NA
32,17,Directed,555002,NA,59,1916,2011-08-30T21:27:00Z,B00522,2011-08-30T21:59:00Z,Casual,NA,NA,NA
32,18,Directed,556207,NA,42,2049,2011-08-29T23:15:00Z,B00126,2011-08-29T23:49:00Z,Casual,NA,NA,NA
32,19,Directed,596346,NA,25,281,2012-08-20T22:18:00Z,T01054,2012-08-20T22:22:00Z,Registered,NA,1986,Male
32,25,Directed,556933,NA,121,733,2011-08-29T17:29:00Z,B00200,2011-08-29T17:41:00Z,Registered,02215,1981,Male
32,22,Directed,554376,NA,119,1115,2011-08-31T03:03:00Z,B00292,2011-08-31T03:22:00Z,Casual,NA,NA,NA
32,29,Directed,556192,NA,6,1782,2011-08-29T23:22:00Z,B00134,2011-08-29T23:52:00Z,Casual,NA,NA,NA
32,41,Directed,555970,NA,299,788,2011-08-30T05:21:00Z,B00508,2011-08-30T05:34:00Z,Casual,NA,NA,NA
32,66,Directed,599162,NA,20,862,2012-08-19T22:01:00Z,B00083,2012-08-19T22:15:00Z,Registered,NA,1988,Male
32,52,Directed,555627,NA,206,722,2011-08-30T14:06:00Z,B00059,2011-08-30T14:18:00Z,Registered,02215,1989,Female
32,12,Directed,554310,NA,314,690,2011-08-31T12:07:00Z,B00497,2011-08-31T12:18:00Z,Registered,02468,1955,Female
32,14,Directed,553175,NA,939,216,2011-09-01T01:10:00Z,B00198,2011-09-01T01:14:00Z,Registered,02215,1976,Male
32,20,Directed,564259,NA,44,1611,2011-08-22T22:42:00Z,B00087,2011-08-22T23:09:00Z,Registered,02110,1963,Female
32,46,Directed,553913,NA,308,1133,2011-08-31T17:35:00Z,B00516,2011-08-31T17:54:00Z,Casual,NA,NA,NA
32,3,Directed,554168,NA,167,1865,2011-08-31T13:13:00Z,B00571,2011-08-31T13:44:00Z,Registered,02215,1977,Female
32,24,Directed,562226,NA,17,1424,2011-08-24T12:04:00Z,B00015,2011-08-24T12:28:00Z,Casual,NA,NA,NA
32,23,Directed,553780,NA,61,2356,2011-08-31T19:36:00Z,B00517,2011-08-31T20:15:00Z,Casual,NA,NA,NA
32,34,Directed,561992,NA,104,289,2011-08-24T14:33:00Z,B00415,2011-08-24T14:38:00Z,Casual,NA,NA,NA
32,33,Directed,553839,NA,417,364,2011-08-31T18:42:00Z,B00248,2011-08-31T18:48:00Z,Registered,02124,1985,Female
32,45,Directed,553256,NA,313,329,2011-08-31T23:37:00Z,B00541,2011-08-31T23:43:00Z,Registered,02215,1983,Male
32,5,Directed,555465,NA,365,1501,2011-08-30T16:58:00Z,B00018,2011-08-30T17:23:00Z,Casual,NA,NA,NA
32,30,Directed,554467,NA,340,2997,2011-08-31T06:10:00Z,B00506,2011-08-31T07:00:00Z,Casual,NA,NA,NA
32,31,Directed,678262,NA,12,1612,2012-07-18T13:31:00Z,B00376,2012-07-18T13:58:00Z,Registered,NA,1973,Male
32,32,Directed,553318,NA,654,1510,2011-08-31T22:57:00Z,B00447,2011-08-31T23:22:00Z,Registered,02215,1980,Male
32,53,Directed,553072,NA,216,512,2011-09-01T03:28:00Z,B00509,2011-09-01T03:37:00Z,Registered,02215,1981,Male
32,56,Directed,553291,NA,69,323,2011-08-31T23:18:00Z,B00174,2011-08-31T23:23:00Z,Registered,02131,1965,Female
32,55,Directed,553324,NA,435,4306,2011-08-31T22:55:00Z,B00127,2011-09-01T00:07:00Z,Casual,NA,NA,NA
32,62,Directed,592930,NA,174,277,2012-08-21T23:26:00Z,T01149,2012-08-21T23:31:00Z,Registered,NA,1978,Female
32,4,Directed,614857,NA,69,797,2012-08-14T03:21:00Z,B00561,2012-08-14T03:34:00Z,Casual,NA,NA,NA
32,27,Directed,553288,NA,132,747,2011-08-31T23:22:00Z,B00236,2011-08-31T23:34:00Z,Casual,NA,NA,NA
32,13,Directed,553896,NA,77,1480,2011-08-31T17:54:00Z,B00371,2011-08-31T18:18:00Z,Registered,02139,1982,Female
32,16,Directed,561623,NA,104,749,2011-08-24T19:23:00Z,B00337,2011-08-24T19:35:00Z,Registered,02072,1970,Male
32,57,Directed,553207,NA,128,600,2011-09-01T00:33:00Z,B00562,2011-09-01T00:43:00Z,Registered,02118,1973,Male
32,51,Directed,570294,NA,16,755,2011-08-18T19:32:00Z,B00172,2011-08-18T19:44:00Z,Casual,NA,NA,NA
32,39,Directed,555616,NA,81,1106,2011-08-30T14:18:00Z,B00543,2011-08-30T14:36:00Z,Registered,02118,1970,Male
32,21,Directed,554515,NA,234,578,2011-08-31T03:18:00Z,B00221,2011-08-31T03:27:00Z,Casual,NA,NA,NA
32,61,Directed,597881,NA,204,414,2012-08-20T13:49:00Z,B00443,2012-08-20T13:56:00Z,Registered,NA,1990,Female
32,63,Directed,631141,NA,8,1223,2012-08-07T22:51:00Z,B00337,2012-08-07T23:11:00Z,Registered,NA,1987,Female
32,64,Directed,622494,NA,6,1105,2012-08-11T13:10:00Z,T01347,2012-08-11T13:28:00Z,Registered,NA,1983,Male
32,83,Directed,626070,NA,1,1466,2012-08-09T20:18:00Z,B00408,2012-08-09T20:43:00Z,Registered,NA,1987,Female
32,92,Directed,1010281,NA,1,7852,2012-09-23T13:02:00Z,B00326,2012-09-23T15:13:00Z,Casual,NA,NA,NA
32,6,Directed,553937,NA,48,1513,2011-08-31T17:10:00Z,? (0xA533D104),2011-08-31T17:35:00Z,Casual,NA,NA,NA
32,37,Directed,610003,NA,20,1622,2012-08-15T22:06:00Z,B00462,2012-08-15T22:33:00Z,Casual,NA,NA,NA
32,26,Directed,583109,NA,51,728,2011-08-07T00:16:00Z,B00298,2011-08-07T00:28:00Z,Casual,NA,NA,NA
32,38,Directed,554760,NA,73,1604,2011-08-30T23:15:00Z,B00208,2011-08-30T23:42:00Z,Casual,NA,NA,NA
32,35,Directed,560587,NA,59,1049,2011-08-25T12:47:00Z,B00366,2011-08-25T13:04:00Z,Registered,02215,1973,Female
32,36,Directed,554320,NA,471,2673,2011-08-31T12:02:00Z,B00101,2011-08-31T12:47:00Z,Registered,02215,1989,Female
32,40,Directed,555996,NA,34,1442,2011-08-30T03:15:00Z,B00481,2011-08-30T03:39:00Z,Registered,02113,1970,Male
32,42,Directed,554081,NA,231,675,2011-08-31T14:40:00Z,B00074,2011-08-31T14:52:00Z,Registered,02215,1967,Male
32,43,Directed,558851,NA,9,1567,2011-08-26T19:52:00Z,B00366,2011-08-26T20:18:00Z,Casual,NA,NA,NA
32,44,Directed,569295,NA,30,8442,2011-08-19T12:40:00Z,B00045,2011-08-19T15:00:00Z,Casual,NA,NA,NA
32,47,Directed,553083,NA,45,1559,2011-09-01T03:06:00Z,B00231,2011-09-01T03:32:00Z,Registered,02113,1970,Male
32,49,Directed,554454,NA,76,723,2011-08-31T09:53:00Z,B00337,2011-08-31T10:05:00Z,Registered,02215,1981,Male
32,48,Directed,553105,NA,16,1246,2011-09-01T02:44:00Z,B00179,2011-09-01T03:05:00Z,Casual,NA,NA,NA
32,50,Directed,553528,NA,168,1146,2011-08-31T21:31:00Z,B00007,2011-08-31T21:50:00Z,Registered,02215,1973,Female
32,54,Directed,601376,NA,74,947,2012-08-19T02:37:00Z,B00444,2012-08-19T02:52:00Z,Casual,NA,NA,NA
32,59,Directed,621988,NA,28,1007,2012-08-11T16:48:00Z,B00383,2012-08-11T17:04:00Z,Registered,NA,1978,Male
32,60,Directed,609347,NA,92,852,2012-08-16T01:34:00Z,B00289,2012-08-16T01:48:00Z,Registered,NA,1989,Male
